published_date,timestamp,open,high,low,close,per_change,traded_quantity,traded_amount,status
2021-09-20,2021-09-20 11:00:00,688.5,692.46,666.75,685.56,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 11:10:00,685.56,685.56,682.62,682.62,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 11:20:00,682.62,682.62,679.69,679.69,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 11:30:00,679.69,679.69,676.75,676.75,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 11:40:00,676.75,676.75,673.81,673.81,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 11:50:00,673.81,673.81,670.88,670.88,-0.43,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:00:00,670.88,670.88,667.94,667.94,-0.44,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:10:00,667.94,667.94,665.0,665.0,-0.44,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:20:00,665.0,665.0,662.06,662.06,-0.44,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:30:00,662.06,662.06,659.12,659.12,-0.44,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:40:00,659.12,659.12,656.19,656.19,-0.44,1894.72,1201014.02,-1
2021-09-20,2021-09-20 12:50:00,656.19,656.19,653.25,653.25,-0.45,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:00:00,653.25,701.7,616.0,650.31,-0.45,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:10:00,650.31,650.31,647.38,647.38,-0.45,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:20:00,647.38,647.38,644.44,644.44,-0.45,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:30:00,644.44,644.44,641.5,641.5,-0.46,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:40:00,641.5,641.5,638.56,638.56,-0.46,1894.72,1201014.02,-1
2021-09-20,2021-09-20 13:50:00,638.56,638.56,635.62,635.62,-0.46,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:00:00,635.62,635.62,632.69,632.69,-0.46,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:10:00,632.69,632.69,629.75,629.75,-0.46,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:20:00,629.75,629.75,626.81,626.81,-0.47,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:30:00,626.81,626.81,623.88,623.88,-0.47,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:40:00,623.88,623.88,620.94,620.94,-0.47,1894.72,1201014.02,-1
2021-09-20,2021-09-20 14:50:00,620.94,620.94,618.0,618.0,-0.47,1894.72,1201014.02,-1
2021-09-20,2021-09-20 15:00:00,618.0,701.7,616.0,618.0,0.0,1894.72,1201014.02,0
2021-09-21,2021-09-21 11:00:00,618.0,621.6,606.6,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 11:10:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 11:20:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 11:30:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 11:40:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 11:50:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:00:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:10:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:20:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:30:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:40:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 12:50:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:00:00,618.0,630.0,580.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:10:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:20:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:30:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:40:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 13:50:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 14:00:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 14:10:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 14:20:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 14:30:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
2021-09-21,2021-09-21 14:40:00,618.0,618.0,618.0,618.0,0.0,1598.28,972381.52,0
